sentences 	 labels
prague, 17 august 2004 (rfe/rl) -- fresh fighting and further casualties were reported overnight in georgia #39;s separatist republic of south ossetia. the violence erupted hours after georgia and south ossetia reached an agreement under which all armed units .. .  	 0
london (reuters) - oil prices rose on tuesday on cheery  economic data showing that inflationary pressure was held in  check in july and ahead of weekly inventory due out on  wednesday forecast to show a draw in crude stocks  	 2
chicago (reuters) - illinois residents will soon gain  access to lower-cost prescription drugs from canada, the united  kingdom and ireland, sidestepping u.s. regulators' objections  to imported drugs, gov. rod blagojevich said on tuesday .  	 2
one of nepal's top hotels and a number of other companies close for business after threats from maoist rebels .  	 2
reuters - u.s. telephone and cable companies\saw the growth of high-speed internet services slow in the\second quarter to the lowest rate in a year, an industry\research firm said on tuesday .  	 3
pc world - digital music battle continues, as real undercuts itunes' prices .  	 3
washington (reuters) - u.s. telephone and cable companies  saw the growth of high-speed internet services slow in the  second quarter to the lowest rate in a year, an industry  research firm said on tuesday .  	 3
roundup plus: business objects to bundle ibm tools...linux clusters gear up for simulated combat...sprint to bake in blackberry for businesses .  	 3
reuters - illinois residents will soon gain\access to lower-cost prescription drugs from canada, the united\kingdom and ireland, sidestepping u.s. regulators' objections\to imported drugs, gov. rod blagojevich said on tuesday .  	 0
a russian court today rejected the beleaguered oil company's appeal to suspend government efforts to collect \$3.4 billion in back taxes .  	 2
the u.s. army plans to withhold payment on 15 percent of future invoices of halliburton's logistics deal in iraq due to an ongoing billing dispute .  	 2
venezuelan leader hugo chavez rounds on opponents for alleging fraud in a referendum he seems to have won .  	 0
new york (cbs.mw) -- google #39;s long-awaited kickoff as the largest internet ipo of all time is likely to take place as early as wednesday after the controversial dutch auction process wraps up after the bell .  	 2
the giant russian oil firm yukos has failed to convince a moscow arbitration court to suspend the sale by bailiffs of its siberian subsidiary to satisfy a \$3.4 billion tax debt .  	 2
washington (ap) - us consumer prices eased down by 0.1 per cent in july as gasoline prices dropped, while factory output rose and home construction rebounded, offering hope the economy has escaped its early-summer  quot;soft patch. quot; .. .  	 2
new york (reuters) - department store operator jc penney co. inc. (jcp.n: quote, profile, research) on tuesday posted a quarterly operating profit, reversing a year-earlier loss, on inventory controls and strong sales of jeans, home furnishings and career .. .  	 2
toronto - shares of nortel networks dipped on the tsx in the wake of news the rcmp has launched an investigation into accounting practices at the telecommunications company .  	 2
virginia-based reit will pay \$1b, before transaction costs, for a 50 stake in the properties. new york (reuters) - real estate investment trust mills corp. said tuesday it will buy a 50 percent managing stake in nine regional malls from a general motors .. .  	 2
shares of motorola (mot:nyse - news - research) rose tuesday after geoffrey frost, senior vice president of motorola #39;s mobile phone division, told reuters that the company feels  quot;very good quot; about sales growth during the second half of the year .  	 2
switzerland #39;s struggling national airline reported a second-quarter profit of 45 million swiss francs (\$35.6 million) tuesday, although its figures were boosted by a legal settlement in france .  	 2
washington, aug 17 (reuters) - the international monetary fund said on tuesday the near-term economic outlook for the czech republic, a european union newcomer, was favorable with growth expected to strengthen .  	 2
a camera aboard the cassini spacecraft flying in orbit around saturn has discovered two of the tiniest moons in the solar system -- one barely 2 miles in diameter and the other only a half-mile larger, astronomers reported monday .  	 3
august 17, 2004 (computerworld) - ibm today launched a new one-to-four-way midrange power5 server that features higher performance and several configurations to meet a wide range of user needs .  	 3
august 17, 2004 (computerworld) - this can #39;t be an easy time for ann livermore. when hewlett-packard co. missed wall street #39;s earnings expectations late last week, the blame was placed squarely on the shoulders of the enterprise servers and storage group, .. .  	 3
aug 17 - professor raj reddy, an indian researcher in artificial intelligence and a professor at carnegie mellon university. has designed a wirelessly networked personal computer worth just 250 us dollars intended for the four billion people around the .. .  	 3
any coral colonies have a nice healthy glow about them, courtesy of fluorescent proteins produced by the coral animals themselves .  	 3
athens : sheikh ahmed al-maktoum #39;s six-year quest for olympic glory ended with a historic first ever gold for the united arab emirates on tuesday after he clinched the men #39;s double trap shooting event .  	 1
athens, greece  for people willing to devote an unfathomable \$1.5 billion to  quot;security quot; for the olympic games, the greeks sure are careless. as in, they couldn #39;t care less .  	 1
thessaloniki, greece - with abby wambach out with a suspension after receiving two yellow cards sunday against brazil, the us soccer team came together and grabbed the lead early in their game against australia on tuesday afternoon .  	 1
london (reuters) - oil prices rose close to a record high  on tuesday on u.s. economic data showing that inflationary  pressure was held in check in july and ahead of weekly  inventory due out on wednesday and forecast to show a draw in  crude stocks .  	 2
detroit (reuters) - a canadian law firm on tuesday said it  had filed a lawsuit against ford motor co. &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=f.n target=/stocks/quickinfo/fullquote"&gt;f.n&lt;/a&gt; over what it  claims are defective door latches on about 400,000 of the  automaker's popular pickup trucks and suvs .  	 2
lnm group, the steel giant headed by indian tycoon lakshmi mittal, snaps up a bosnian steelmaker in a \$280m deal .  	 2
the company asks federal regulators to approve the paperwork required for its stock sale. also: yahoo starts selling domain names   hellip;. canadian officials investigate nortel networks   hellip;. and more .  	 2
reuters - the consumer electronics gizmo\that offers many functions in a small package is what's\compelling back-to-school shoppers to open their wallets .  	 3
san francisco (reuters) - the consumer electronics gizmo  that offers many functions in a small package is what's  compelling back-to-school shoppers to open their wallets .  	 3
roundup plus: majoras takes charge of ftc...business objects to bundle ibm tools...linux clusters gear up for simulated combat .  	 3
cingular and nextel step in to aid those recovering from hurricane charley in florida .  	 3
in a continued effort to compete with ibm corp. and its websphere offerings, microsoft corp. on tuesday announced imminent availability of host integration server 2004 .  	 3
insurance holding company wr berkley corp. said tuesday that it does not expect its losses from damage caused by hurricane charley last week to exceed \$5 million .  	 2
seattle, wa, aug. 17 (upi) -- realnetworks inc., is taking on apple computer #39;s wildly successful itunes music store with a half-price sale offering music downloads for 49 cents a song .  	 3
microsoft has delayed the rollout of xp service pack two (sp2) for home users, and some customers will not be able to download it until the end of the month. the new code was supposed to go out on microsoft #39;s automatic update service on .. .  	 3
athens, aug 17 (reuters) - rajyavardhan singh rathore loves cricket as much as any indian, even if the national obsession with ball and bat can make it hard for the country #39;s olympic athletes to get a look in .  	 1
ap - american michael phelps won the gold medal tuesday in the 200-meter butterfly with an olympic-record time of 1:54.04 .  	 1
ap - strong safety ifeanyi ohalete was cut by the washington redskins on tuesday after starting 15 games for the team last season .  	 1
reuters - major league baseball\monday announced a decision on the appeal filed by chicago cubs\pitcher kerry wood regarding a suspension stemming from an\incident earlier this season .  	 1
stephen parry comes a brilliant third behind michael phelps in the men's 200m butterfly .  	 1
in a sign that google #39;s initial public offering is imminent, the company has asked federal regulators to give final approval to the paperwork required for its stock sale .  	 2
chicago, aug 17 (reuters) - bj #39;s wholesale club inc. (bj.n: quote, profile, research) on tuesday said credit card issuers want the retailer to reimburse them for up to \$16 million in fraudulent credit card charges and other costs stemming from a possible .. .  	 2
new york, august 17 (new ratings)  analysts at merrill lynch say that a recent survey of global fund managers demonstrates continuously increasing negative sentiments towards the us stock market trends .  	 2
the current motion is in addition to the request for a summary judgment ibm has been seeking since early july. if the initial request is granted, it could bring the case to a close without trial. although summary judgment arguments .. .  	 3
in a continued effort to compete with ibm corp. and its websphere offerings, microsoft corp. on tuesday announced imminent availability of host integration server 2004 .  	 3
the delayed arrival of windows update services is giving vars and patch management vendors a chance to cash in .  	 3
najaf, iraq (reuters) - an iraqi peace delegation has urged a radical shi #39;ite cleric to call off his uprising in the city of najaf, where us troops have been pounding militia positions near the country #39;s holiest islamic sites .  	 0
foreign minister alexander downer will today begin talks with north korean officials to try to convince the communist state to drop its nuclear weapons program .  	 0
port louis, aug. 17 (xinhuanet) -- southern african countries tuesday pledged better trade and investment relations with china as well as india in the final communique released at the end of their two-day summit .  	 0
washington (reuters) - chiron corp. &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=chir.o target=/stocks/quickinfo/fullquote"&gt;chir.o&lt;/a&gt; has won a  contract to develop a human vaccine against a strain of bird  flu that can infect people and "has the potential to trigger a  modern-day pandemic," the u.s. government said on tuesday .  	 2
reuters - realnetworks inc. on tuesday halved\prices for songs downloaded from its online music store to win\customers for new technology that has rankled rival apple\computer inc .  	 3
ap - better weather forecasts to prepare for storms and planning for energy needs months in advance are among the benefits expected from a planned earth observation system .  	 3
ap - michael phelps, denied in his bid to win seven gold medals, picked up his second victory of the athens games by winning the 200-meter butterfly tuesday night in olympic-record time. phelps fell just short of his own world record, holding off takashi yamamoto to win in 1 minute, 54.01 seconds. the hard-charging japanese swimmer took silver in 1:54.56, while great britain's stephen parry won bronze in 1:55.22 .  	 1
ap - after 17 years, the matildas finally caught up to the u.s. women's soccer team. joanne peters' 12-yard header in the 82nd minute gave australia a 1-1 tie tuesday with the united states, breaking a 15-game aussie losing streak that dates to the teams' first meeting in 1987 .  	 1
joanne peters' 12-yard header in the 82nd minute gives australia a 1-1 tie with the united states, while the americans already clinched a spot in the quarterfinals .  	 1
reuters - india erupted with joy as shooter rajyavardhan rathore clinched their first medal at the athens olympics on tuesday and their first ever individual silver .  	 0
ap - democratic party officials picked u.s. rep. william lipinski's son tuesday to replace his father on the november ballot, a decision engineered by lipinski after he announced his retirement and withdrew from the race four days earlier .  	 0
baghdad, iraq - a u.s. warplane bombed near najaf's vast cemetery as fighting with shiite militants intensified tuesday.. .  	 0
athens, greece - michael phelps, denied in his bid to win seven gold medals, picked up his second victory of the athens games by winning the 200-meter butterfly tuesday night in olympic-record time. phelps fell just short of his own world record, holding off takashi yamamoto to win in 1 minute, 54.01 seconds.. .  	 0
athens, greece - top-seeded roger federer crashed out in the second round of the olympic tournament tuesday night, losing 4-6, 7-5, 7-5 to tomas berdych of the czech republic. federer, who won wimbledon the past two years and replaced andy roddick atop the rankings in february, was undone by poor serving and a string of unforced errors.. .  	 0
tjx cos. inc. #39;s second-quarter earnings fell 4 percent, reflecting higher markdowns on merchandise due to softer sales trends .  	 2
dulles, va, aug. 17 (upi) -- us airways is seeking permission to delay pension contributions of \$67.5 million, so it can keep operating .  	 2
aug. 17 (bloomberg) -- cantor fitzgerald lp, one of the two largest treasury bond brokers, will split off its original business of person-to-person sales to focus on more profitable activities such as institutional equity sales and trading .  	 2
the us space agency #39;s cassini spacecraft has discovered two new moons around saturn - bringing the planet #39;s count to 33. nasa said monday the images of the two, small moons were taken june 1 .  	 3
intellisync #39;s synchronization software will soon be available on danger hiptop devices, through select carriers, allowing wireless synchronization to outlook on the desktop .  	 3
slaley, england, aug 17 (reuters) - england coach sven-goran eriksson says he is prepared to put his faith in the nucleus of the squad that flopped at euro 2004 as he tries to plot a successful challenge for the world cup .  	 1
the united states is on the verge of winning its first fencing medal in twenty years.  greek sprinters kostas kenteris and katerina thanou are out of the hospital but not out of the woods .  	 1
it used only to be australians who suffered from dead-rubber syndrome  that most infuriating of conditions whereby a dominant side could write off a failure to complete a clean-sweep by claiming that the match never mattered anyway. now, however, it is .. .  	 1
ashburn, va. (ap) -- he was demoted to third string a couple weeks ago, didn #39;t do exactly what the coaches wanted and was coming off a bad game. ifeanyi ohalete knew what was coming next .  	 1
phoenix (ticker) -- jack wilson lofted a sacrifice fly in the top of the 10th inning to lift the pittsburgh pirates to a wild 8-7 victory over the arizona diamondbacks. in the 10th, jose castillo drew leadoff walk against greg aquino (0-1) and stole .. .  	 1
kabul - a bounty hunter accused of running a private torture chamber has gone on trial in kabul claiming he could not get a fair hearing because the fbi had confiscated vital evidence and locked it in the american embassy .  	 0
thousands of demonstrators brought protests against benefit cuts to the german capital yesterday, but the government insisted it would make no further change to measures it sees as key to a more competitive economy .  	 0
chicago (reuters) - deere   co. &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=de.n target=/stocks/quickinfo/fullquote"&gt;de.n&lt;/a&gt;, one of the world's  largest farm equipment makers,  said on tuesday that quarterly  earnings jumped 62 percent, driven by strength in its  agricultural and construction equipment businesses .  	 2
maccentral - analysts from prudential equity group and ubs have warned over the past two days that longer than expected g5 delays from ibm corp. is the near-term "key risk" for apple computer inc. both firms are concerned the delays could be longer than originally expected .  	 3
athens (reuters) - top seed roger federer was bundled out  of the olympic tennis tournament on tuesday by unheralded czech  tomas berdych .  	 1
u.s. sprinter torri edwards is knocked out of the olympics for good tuesday when an arbitration panel upholds her two-year drug suspension .  	 1
ap - democratic party officials picked u.s. rep. william lipinski's son tuesday to replace his father on the november ballot, a decision engineered by lipinski after he announced his retirement and withdrew from the race four days earlier .  	 0
editor and publisher - new york while most newspapers are utilizing their web sites to supplement coverage of the presidential race, the los angeles times and the new york times have taken the frenzy over electoral votes and undecided states to the next level with some unusual interactive options .  	 3
san francisco - google looks set to start trading on the nasdaq today after the web #39;s no 1 search engine asked regulators for final approval to price its closely watched initial public offering .  	 2
washington, aug 17 (reuters) - hurricane charley may have caused up to \$15 billion in damage in florida, but that is not seen immediately hurting the state #39;s credit picture thanks to strong finances and funds in reserve, analysts said .. .  	 2
oil prices moved back towards record highs tonight amid continued concerns over soaring demand and tight supplies .  	 2
halliburton (hal:nyse - news - research) sank tuesday after the army chose not to extend a deadline for the company to explain its billing in iraq .  	 2
after more than 16 months of restructuring, air canada #39;s creditors overwhelming endorsed the airline #39;s new business plan during a meeting at a montreal hotel tuesday .  	 2
seattle online media company realnetworks inc. on tuesday said a new campaign to attract subscribers to its music download service will add about a penny per share to its third-quarter net loss .  	 3
a new battle of technologies may be in the offing in the 802.11n arena as 12 key companies have developed a key proposal to counter another one announced last week that is backed by a group of top wireless players .  	 3
linux networx inc. delivered two more systems to the defense department as part of the military #39;s technology insertion 2004 initiative to improve defense laboratories #39; high-performance computing .  	 3
the housing and construction ministry on tuesday published tenders for about 1,001 new housing units in west bank settlements .  	 0
a 10-year-old palestinian boy has been shot dead by israeli occupation soldiers during an incursion into the centre of the west bank city of nablus, according to palestinian medical sources .  	 0
plan a big, fat cheap wedding, and start your coupling with extra cash, not debt .  	 2
ap - yana klochkova of ukraine completed an olympic sweep of the individual medleys, winning gold in the 200-meter im tuesday night. amanda beard of irvine, calif., made a dramatic move from fifth to second on the breaststroke portion and earned the silver in 2:11.70  #151; her fifth career olympic medal .  	 1
the secretary of defense signaled he favors a slower, more cautious approach to revamping u.s. intelligence than the sept. 11 commission does .  	 0
new york (reuters) - outback steakhouse inc. said tuesday it lost about 130 operating days and up to \$2 million in revenue because it had to close some restaurants in the south due to hurricane charley .  	 2
intel said it will delay its highly anticipated television chips, based on liquid crystal on silicon, or lcos, technology, which promises to deliver large screen tvs at a price point half of what they cost today. the chipmaker said the .. .  	 3
athens (reuters) - roger federer was bundled out of the olympic tennis tournament tuesday by unheralded czech tomas berdych .  	 1
athens, greece -- us sprinter torri edwards #39; suspension was upheld by a panel of three international arbitrators tuesday, leaving the reigning 100-meter world champion unable to compete at the olympics .  	 1
baghdad, iraq  one us soldier was killed and several others were wounded in clashes with iraqi shi #39;ite militiamen in a baghdad suburb monday, the us military said tuesday .  	 0
washington (reuters) - the u.s. army will withhold payment  on 15 percent of future invoices of halliburton co.'s &lt;a href="http://www.investor.reuters.com/fullquote.aspx?ticker=hal.n target=/stocks/quickinfo/fullquote"&gt;hal.n&lt;/a&gt;  logistics deal in iraq due to a billing dispute that could cost  the company \$60 million a month, the military said on tuesday .  	 2
athens (reuters) - michael phelps led the united states to  a narrow victory in the men's 4x200 meters freestyle relay at  the athens olympics tuesday to collect his third gold medal in  four days .  	 1
athens (reuters) - world 100 meters champion torri edwards  will miss the athens olympics after her appeal against a  two-year drugs ban was dismissed tuesday .  	 1
afp - the us military denied reports that the coalition in afghanistan had launched air strikes to quell fighting in the west of the country .  	 0
wal-mart sees august same-store revenues up 2 to 4. how should investors view this statistical range?  	 2
reuters - time is running out for prospective\investors to submit their offers to buy shares of google inc.\(goog.o), the web's no. 1 search company .  	 3
ap - video-game chain gamestop corp.'s second-quarter earnings rose on strong sales .  	 3
ibm corp. bolstered the new eserver i5 server lineup with the i5 550, a new system based on the power 5 chip that can run multiple operating systems .  	 3
afp - the old man lay unattended in the shack which served as a morgue for the general hospital in mount hagen, a busy town in the restive highlands of central papua new guinea .  	 0
afp - democratic presidential contender john kerry has a soft spot for south african actress charlize theron but is adamant that second wife teresa heinz-kerry changed his life, he has told gq magazine .  	 0
athens, greece - his quest to surpass mark spitz out of the way, michael phelps got back to winning gold. the 19-year-old from baltimore claimed his second gold medal of the athens games in the 200-meter butterfly tuesday night, though he was a bit disappointed at failing to break his own world record.. .  	 0
the billing dispute between the us army and houston-based halliburton co. continues as the army on tuesday said it would withhold paying 15 percent of future invoices from halliburton .  	 2
although monday was to be the day when microsoft began pushing windows xp service pack 2 (sp2) to enterprises, it changed its mind at the last minute and delayed the automatic updating for more than a week .  	 3
ibm corp. bolstered the new eserver i5 server lineup with the i5 550, a new system based on the power 5 chip that can run multiple operating systems .  	 3
the number of attempted attacks by computer viruses rocketed in the first half of the year, according to a report published today .  	 3
hite plains, aug. 16 - a 16-year veteran of the new york police department, who supposedly called himself a  quot;boy hunter #39; #39; in an online profile, was arrested on monday after the westchester district attorney, jeanine pirro, said he tried to .. .  	 3
ap olympic digest for wednesday ams. the supervisor is aaron watson. the phone number for the new york sports desk is (212) 621-1630. reruns of stories and agate available from http://yourap.org, from the service desk (800-838-4616) or your local ap .. .  	 1
ashburn, va (sports network) - the washington redskins have released safety ifeanyi ohalete, a starter for 15 games last season .  	 1
eight men will appear in court tomorrow accused of plotting terrorist outrages in britain and the united states .  	 0
although monday was supposed to be the day when microsoft began pushing windows xp service pack 2 (sp2) to enterprises, it changed its mind at the last minute and delayed the automatic updating for more than a .. .  	 3
athens, greece -- larry brown was despondent, the head of the us selection committee was defensive and an irritated allen iverson was hanging up on callers who asked what went wrong .  	 1
host nation greece grabbed its first gold medal of the athens olympics this morning when nikolaos siranidis and thomas bimis won the men #39;s three-metre synchronised diving after china #39;s favourites suffered a no-dive .  	 1
kosuke kitajima #39;s technique may get a sharper eye from officials today in the 200-meter breaststroke race .  	 1
iran #39;s transparent decision to boycott head-to-head competitions against israeli athletes is an assault on the olympic ideal. it needs to be dealt with swiftly and sternly. instead, the international judo federation could not find enough executive members .. .  	 1
quot;it #39;s sad, quot; the british visitor to athens said, shaking her head.  quot;it #39;s sad that nobody is here, buying tickets to the olympics. people should be out there telling people that athens is great. it #39;s a great experience. quot; .. .  	 1
michael owen is confident that he will be a success at real madrid following his 8m move from liverpool .  	 1
michael owen today insisted that sven-goran eriksson has the full backing of the england squad and warned that the coach should not be underestimated .  	 1
washington -- lleyton hewitt launched his atp washington classic campaign with a 6-1 6-2 first round win over kenneth carlsen of denmark .  	 1
prosecutors in the kobe bryant case suffered yet another setback yesterday when a court shot down their last-ditch attempt to keep the accuser #39;s sex life out of the looming trial .  	 1
los angeles -- everywhere you looked before monday night #39;s game at dodger stadium, there he was. paul lo duca, the thirtysomething mother of two. paul lo duca, the dude with the thick beard and the backward dodgers cap. paul lo duca, the guy with the beer .. .  	 1
first quarter: k ryan longwell 47-yard field goal at 9:03. key plays: qb brett favre opened the drive with a 7-yard pass to wr donald driver to gb 39. rb ahman green 3-yard run, plus 5-yard facemask penalty on seattle moved ball to gb 47. favre 11-yard .. .  	 1
the company said today that the united states army had decided not to grant it additional time to substantiate its costs in iraq and kuwait .  	 2
afp - google inc prepared to wrap up an extraordinary share auction, meaning a final price in the multi-billion-dollar listing will be announced within days .  	 3
new service plan lets customers keep old drives after replacement to protect data .  	 3
realnetworks goes after ipod with price war\\realnetworks on tuesday halved the prices for downloaded songs to \$0.49  to win customers away from apple computer's ipod craze. realnetworks has recently launched its "harmony" technology which makes its song downloads compatible with apple's ipod technology. apple currently has a firm grasp .. .  	 3
netscape browser 7.2 released by aol\\america online has just released netscape 7.2. based on mozilla 1.7, this latest version features better popup blocking, vcard support, an improved junk mail algorithm, better standards support, performance enhancements and several hundred other bug fixes. it also includes patches for recent security vulnerabilities according .. .  	 3
ap - the family of former kansas city chiefs star derrick thomas is not entitled to any money from general motors corp. for the jan. 2000 crash that killed the nine-time pro bowl linebacker, a jury ruled tuesday .  	 1
new york (reuters) - time is running out for prospective investors to submit their offers to buy shares of google inc. (goog.o: quote, profile, research) , the web #39;s no. 1 search company .  	 2
oil prices moved back towards record highs tonight amid continued concerns over soaring demand and tight supplies .  	 2
toyota has been outbid by a land developer for state-owned property in york township, but officials say this is one deal that will be decided by more than money .  	 2
athens (reuters) - world 100 metres champion torri edwards will miss the athens olympics after her appeal against a two-year drugs ban was dismissed .  	 1
a man of words, commitment and warmth. rajyvardhan singh rathore combines all these qualities. and he, of course, is one of the most talented shooters of recent times .  	 1
geneva, aug. 17 (xinhuanet) -- the government of burundi has authorized the united nations to set up a camp for newly-arrived congolese refugees following the horrific attack on the gatumba refugee camp in burundi last friday, un officials said here .. .  	 0
berlin: german chancellor gerhard schroeder and his wife have adopted a daughter, an official with schroeder #39;s party said tuesday. schroeder and his wife, doris schroeder-koepf, picked up the 3-year-old russian girl named victoria several weeks ago from a .. .  	 0
television footage aired over the weekend showed a group of rwandan soldiers dancing and clapping their hands. with ak-47 assault rifles firmly strapped across their shoulders, the 150 troops sported green berets adorned with african union badges as they .. .  	 0
brussels one of 15 cardinals with pope john paul ii during a weekend visit to a french shrine was quoted in belgian news media on monday as saying the ailing pontiff may have been making his farewells .  	 0
gamestop's lack of a competitive advantage leaves investors with many questions .  	 2
new york (reuters) - top marketers are going digital to  track the delivery of commercials into u.s. homes with a system  some advocates say will revolutionize advertising the way  product codes changed the selling of sliced bread .  	 3
new york (reuters) - top marketers are going digital to  track the delivery of commercials into u.s. homes with a system  some advocates say will revolutionize advertising the way  product codes changed the selling of sliced bread .  	 3
roundup plus: kinko's debuts web-based print options...majoras takes charge of ftc...business objects to bundle ibm tools .  	 3
ap - the phoenix coyotes re-signed right wing mike johnson on tuesday to a three-year contract .  	 1
ap - with a bandanna on his head and a grin on his cheeks, italy's flamboyant premier silvio berlusconi has been playing vacation host to britain's tony blair in sardinia, an unlikely holiday coupling that highlights an italian-british alliance bolstered by the iraq war .  	 0
chinese net stock sohu.com (nasdaq: sohu) dropped by 10 on friday after the company announced that its multimedia messaging services with china mobile communication had been temporarily suspended for a year. the sanctions were .. .  	 2
netscape communications upgraded its namesake browser on tuesday to version 7.2, a rare sign of life at america online #39;s moribund browser division .  	 3
this was no miracle, but you could not tell by the amount of elation surrounding the dream team #39;s trip to the woodshed sunday .  	 1
athens, greece (ap)  top-seeded roger federer was eliminated in the second round of the olympics tuesday night, losing 4-6, 7-5, 7-5 to tomas berdych of the czech republic. federer, who won wimbledon the past two years and replaced andy roddick atop .. .  	 1
geneva, aug. 17 (xinhuanet) -- the united nations human rights chief expressed her deep concern over the massacre in the gatumba refugee camp in burundi last friday, a un official said here tuesday .  	 0
prime minister john howard said he would not be swayed by more public servants coming forward in relation to the children overboard scandal .  	 0
berlin, germany (ap) -- germany #39;s defense minister expressed regret tuesday about us plans to restructure its forces abroad -- changes expected to hit germany the hardest with the pullout of two heavy divisions. japan and australia embraced the changes .  	 0
new york (reuters) - u.s. stocks traded higher on tuesday,  despite oil prices hitting a new high before falling back, as  u.s. economic reports showed an easing of inflationary pressure  and a sharp rebound in the housing market .  	 2
ap - nine months of chaos and casualties in iraq since saddam hussein's capture have taken a heavy toll on american opinion of president bush's decision to go to war. last december, when saddam was caught, public support for bush was 2-to-1 in favor. now the public is evenly divided on whether the war was the right thing to do or whether it was a mistake .  	 0
us defence secretary donald rumsfeld urges caution on us intelligence reform, saying it could create new barriers .  	 0
new york (ap) - a drop in consumer prices and a decline in crude oil futures tuesday allowed investors to put aside worries about inflation, at least for the short term, and they sent stocks modestly higher .  	 2
with competition heating up in the online music business, realnetworks inc. slashed prices tuesday for downloading music .  	 3
london - a new species of flightless bird has been discovered on a remote island in the northern philippines, filipino and british researchers announced tuesday .  	 3
symantec on tuesday introduced versions of its consumer and small business security software with updates that protect against network-scanning worms such as sasser, and keep phishing attacks at bay .  	 3
green bay, wis. (ap) -- tim couch #39;s troubles grasping the west coast offense gave rookie punter bj sander plenty of opportunities to make a good first impression with the green bay packers .  	 1
with a bandanna on his head and a grin on his cheeks, italy #39;s flamboyant premier silvio berlusconi has been playing vacation host to britain #39;s tony blair in sardinia, an unlikely holiday coupling that highlights an italian-british alliance .. .  	 0
chicago (reuters) - illinois residents will soon be able to  buy lower-cost prescription drugs from canada, the united  kingdom and ireland, sidestepping u.s. regulators' objections  to imported drugs, gov. rod blagojevich said on tuesday .  	 2
ap - eli manning is going to get a chance to open the season as the new york giants' starting quarterback .  	 1
athens (reuters) - world 100 meters champion torri edwards  will miss the athens olympics after her appeal against a  two-year drugs ban was dismissed on tuesday .  	 1
afp - india is projected to outpace china and become the world's most populous country by 2050, growing by 50 percent in the next 46 years to reach more than 1.6 billion people, a us research institute said .  	 0
former kenya captain maurice odumbe receives a five-year ban for receiving money to fix a match .  	 0
washington - consumer prices fell by 0.1 percent in july as gasoline prices dropped while output at factories and housing construction posted healthy rebounds, offering hope the economy has escaped this summer's "soft patch."   the labor department said tuesday that the decline in its closely watched consumer price index was the first decrease since a 0.2 percent drop last november. the cpi had been up 0.3 percent in june and an even sharper 0.6 percent in may, reflecting big jumps in energy costs.. .  	 0
new york - another jump in oil prices pre-empted a rally on wall street tuesday, though stocks managed to post modest gains on the strength of the latest consumer price report, which put many investors' inflation fears to rest for the near term.    stocks started the session strong after the government's consumer price index registered a small drop in july, giving consumers a respite from soaring energy prices.. .  	 0
new york (reuters) - treasury debt prices rose on tuesday  after july inflation figures proved subdued and soaring oil  prices pointed to slower u.s. consumer spending down the line .  	 2
ap - this isn't your typical, humdrum, slate-colored computer. not only is the pc known as the hip-e almost all white, but its screen and keyboard are framed in fuzzy pink fur. or a leopard skin design. or a graffiti-themed pattern .  	 3
atlanta, aug 17 (reuters) - home depot inc. (hd.n: quote, profile, research) on tuesday reported a 19 percent rise in second-quarter profit, handily topping estimates, as store renovations and efforts to improve service drove higher .. .  	 2
applied materials (quote, chart) said it filled a major gap in its services portfolio with its acquisition of metron technology (quote, chart) .  	 2
paris, france, aug. 17 (upi) -- the cassini-huygens spacecraft has detected two tiny, previously-unknown moons orbiting saturn between mimas and enceladus, mission scientists said tuesday .  	 3
palmone today announces that it is to provide a second level of wireless connectivity for tungsten t3 and zire 72 handheld users with the introduction of its first wi-fi card. developed specifically for handheld owners who want to complement the .. .  	 3
chicago - motorola inc. and hewlett-packard co. on monday said they agreed to an expanded deal to help mobile telephone service providers use linux-based computers to run their core network systems .  	 3
----------------------------------------------- glendale, arizona (ticker) - mike johnson missed most of last season after undergoing shoulder surgery, but that didn #39;t stop the phoenix coyotes from giving him the veteran right wing a three-year contra  	 1
andy roddick and roger federer both found themselves mired in three-set struggles tuesday night at the olympics .  	 1
no. 1 draft pick eli manning will make his first start at quarterback for the new york giants in their exhibition game thursday against the carolina panthers, coach tom coughlin announced thursday, according to espn .  	 1
london, aug. 17 (xinhuanet) -- british police on tuesday charged eight terrorism suspects with conspiracy to murder .  	 0
washington (reuters) - u.s. consumer prices dropped in july  for the first time in eight months as a sharp run up in  gasoline costs reversed, the government said on tuesday in a  report suggesting the u.s. federal reserve can stick to a plan  of gradual interest-rate rises .  	 2
women employees of costco wholesale corp. filed a sex discrimination class action suit today, alleging that the giant retailer imposes a glass ceiling that prevents women from reaching the top and keeps them in lower paid positions .  	 2
reuters - top marketers are going digital to\track the delivery of commercials into u.s. homes with a system\some advocates say will revolutionize advertising the way\product codes changed the selling of sliced bread .  	 3
the average "survival time" is not even long enough to download patches that would protect a computer from net threats .  	 3
athens (reuters) - mariel zagunis won the first fencing  gold for the united states for 100 years when she beat xue tan  of china 15-9 in the inaugural olympic women's sabre final on  tuesday .  	 1
afp - american descendants of african slaves should be exempted from us federal taxes for a generation or two to compensate them for the state-sanctioned exploitation of their ancestors, an aspiring us senate hopeful declared .  	 0
